path, label
/home/c3-0/datasets/kin400_resized/train/jbPqH2OFdjc_000000_000010.mp4, 1
/home/c3-0/datasets/kin400_resized/train/jcQ6ZwnO_Ho_000096_000106.mp4, 1
/home/c3-0/datasets/kin400_resized/train/k_jE32ceRBI_000062_000072.mp4, 1
/home/c3-0/datasets/kin400_resized/train/l4-hl9T7vek_000008_000018.mp4, 1
/home/c3-0/datasets/kin400_resized/train/m7Gn2VhYw4g_000073_000083.mp4, 1
/home/c3-0/datasets/kin400_resized/train/m7ZoEb99Pbg_000176_000186.mp4, 1
/home/c3-0/datasets/kin400_resized/train/n8zG2yDTteU_000010_000020.mp4, 1
/home/c3-0/datasets/kin400_resized/train/nEUB8BMtRVQ_000072_000082.mp4, 1
/home/c3-0/datasets/kin400_resized/train/ocKTg61XRpk_000067_000077.mp4, 1
/home/c3-0/datasets/kin400_resized/train/ojHgiS1B4II_000031_000041.mp4, 1
/home/c3-0/datasets/kin400_resized/train/pPcU1vYF0Uw_000072_000082.mp4, 1
/home/c3-0/datasets/kin400_resized/train/q71g0BRsP58_000002_000012.mp4, 1
/home/c3-0/datasets/kin400_resized/train/qe3rX0zNDOY_000321_000331.mp4, 1
/home/c3-0/datasets/kin400_resized/train/sICsHY4bhVw_000001_000011.mp4, 1
/home/c3-0/datasets/kin400_resized/train/sJtf3VwEth8_000072_000082.mp4, 1
/home/c3-0/datasets/kin400_resized/train/t42tRaMoscc_000023_000033.mp4, 1
/home/c3-0/datasets/kin400_resized/train/t8H7rDVhJgw_000003_000013.mp4, 1
/home/c3-0/datasets/kin400_resized/train/tQMmGBsdRKw_000193_000203.mp4, 1
/home/c3-0/datasets/kin400_resized/train/tgBhEqp9IEw_000028_000038.mp4, 1
/home/c3-0/datasets/kin400_resized/train/uKJ2kO43Px4_000024_000034.mp4, 1
/home/c3-0/datasets/kin400_resized/train/uuZVcIpflcA_000116_000126.mp4, 1
/home/c3-0/datasets/kin400_resized/train/vKBFH7opCcw_000003_000013.mp4, 1
/home/c3-0/datasets/kin400_resized/train/wfRm9DmvNQY_000020_000030.mp4, 1
/home/c3-0/datasets/kin400_resized/train/xjxixNPgoEs_000004_000014.mp4, 1
/home/c3-0/datasets/kin400_resized/train/y3tc_T-gL4c_000042_000052.mp4, 1
/home/c3-0/datasets/kin400_resized/train/ymKLyVLJ9nU_000008_000018.mp4, 1
/home/c3-0/datasets/kin400_resized/train/YcoC4lDIrPU_000006_000016.mp4, 1
/home/c3-0/datasets/kin400_resized/train/z3eOdxD9OMA_000036_000046.mp4, 1
/home/c3-0/datasets/kin400_resized/train/-pyI_lAbB9k_000309_000319.mp4, 2
/home/c3-0/datasets/kin400_resized/train/0DwdpkupKhc_000042_000052.mp4, 2
/home/c3-0/datasets/kin400_resized/train/1LYbyjgFvOY_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/1VxqcNu3t5U_000245_000255.mp4, 2
/home/c3-0/datasets/kin400_resized/train/1etMIbKfiUE_000151_000161.mp4, 2
/home/c3-0/datasets/kin400_resized/train/1ooooufCJDI_000133_000143.mp4, 2
/home/c3-0/datasets/kin400_resized/train/1pLh46J_1Ss_000045_000055.mp4, 2
/home/c3-0/datasets/kin400_resized/train/27yWHIUhzAs_000222_000232.mp4, 2
/home/c3-0/datasets/kin400_resized/train/2EkoOW8LhQM_000004_000014.mp4, 2
/home/c3-0/datasets/kin400_resized/train/30DRQR_TSGU_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/4kA0Nz1NYQY_000085_000095.mp4, 2
/home/c3-0/datasets/kin400_resized/train/5aiE8HUb-mw_000004_000014.mp4, 2
/home/c3-0/datasets/kin400_resized/train/5fbWhUMiRoc_000049_000059.mp4, 2
/home/c3-0/datasets/kin400_resized/train/7BrNPOAcDfY_000005_000015.mp4, 2
/home/c3-0/datasets/kin400_resized/train/82kS4pXklUs_000192_000202.mp4, 2
/home/c3-0/datasets/kin400_resized/train/8IYgKVeqv38_000007_000017.mp4, 2
/home/c3-0/datasets/kin400_resized/train/8YbygYLV7sw_000029_000039.mp4, 2
/home/c3-0/datasets/kin400_resized/train/9Fi7MVRNdZM_000014_000024.mp4, 2
/home/c3-0/datasets/kin400_resized/train/9XYj9XOy-RA_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/9ebOhM7gj-w_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/BwXTaoZRFC0_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/CFz0_1Nn8kQ_000006_000016.mp4, 2
/home/c3-0/datasets/kin400_resized/train/COHMrHPUXnE_000019_000029.mp4, 2
/home/c3-0/datasets/kin400_resized/train/DwyINgbZPMg_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/GbCB7pzRSHg_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/HbrKfRRhsM8_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/HvIKsQ4sChQ_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/J3XgaL7vpGs_000008_000018.mp4, 2
/home/c3-0/datasets/kin400_resized/train/JXsWp2VLDYE_000040_000050.mp4, 2
/home/c3-0/datasets/kin400_resized/train/JjX0jCJ8RbY_000007_000017.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Jjj9kycrbdw_000064_000074.mp4, 2
/home/c3-0/datasets/kin400_resized/train/KqyIv-_xrO8_000004_000014.mp4, 2
/home/c3-0/datasets/kin400_resized/train/M9CI97sOD4I_000012_000022.mp4, 2
/home/c3-0/datasets/kin400_resized/train/MIoMro8YqBU_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/MM2tgvmqPbw_000137_000147.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Ma3cTI6kLK0_000074_000084.mp4, 2
/home/c3-0/datasets/kin400_resized/train/N4CvM2liJbA_000043_000053.mp4, 2
/home/c3-0/datasets/kin400_resized/train/NMN5nRTVmzo_000003_000013.mp4, 2
/home/c3-0/datasets/kin400_resized/train/NjQT5y1dRB4_000058_000068.mp4, 2
/home/c3-0/datasets/kin400_resized/train/P-XWIJpel9I_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/PG6zKsuEIIA_000015_000025.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Pb83qmrEvcs_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/SSqrju2LHIE_000110_000120.mp4, 2
/home/c3-0/datasets/kin400_resized/train/StlGI-EdTfE_000015_000025.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Tzz2eUBYDN0_000012_000022.mp4, 2
/home/c3-0/datasets/kin400_resized/train/VIPYbKYkSR8_000003_000013.mp4, 2
/home/c3-0/datasets/kin400_resized/train/VuE_B8JVPaY_000009_000019.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Wq8BVRn5Xso_000022_000032.mp4, 2
/home/c3-0/datasets/kin400_resized/train/XYzS9ncPtHU_000011_000021.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Y3pREqdhis8_000113_000123.mp4, 2
/home/c3-0/datasets/kin400_resized/train/YcBG2hssS4c_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/ZR-PF29bwF8_000041_000051.mp4, 2
/home/c3-0/datasets/kin400_resized/train/Zr6bPbgaGqo_000070_000080.mp4, 2
/home/c3-0/datasets/kin400_resized/train/aA52wn7N_f8_000003_000013.mp4, 2
/home/c3-0/datasets/kin400_resized/train/adTj283OZZ8_000011_000021.mp4, 2
/home/c3-0/datasets/kin400_resized/train/awqMWUt3fiE_000005_000015.mp4, 2
/home/c3-0/datasets/kin400_resized/train/bUDzu_HTNOQ_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/c0PQ4eOTRBI_000026_000036.mp4, 2
/home/c3-0/datasets/kin400_resized/train/cUsvXZL-2Ow_000073_000083.mp4, 2
/home/c3-0/datasets/kin400_resized/train/d4OmKoykaWU_000020_000030.mp4, 2
/home/c3-0/datasets/kin400_resized/train/elPVlcTgjAg_000046_000056.mp4, 2
/home/c3-0/datasets/kin400_resized/train/esZ-5Gg7odk_000015_000025.mp4, 2
/home/c3-0/datasets/kin400_resized/train/ew2833bUhjI_000013_000023.mp4, 2
/home/c3-0/datasets/kin400_resized/train/grn5rVKA_zc_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/i-xJcKYGRbg_000016_000026.mp4, 2
/home/c3-0/datasets/kin400_resized/train/iLQvOmMEN2I_000022_000032.mp4, 2
/home/c3-0/datasets/kin400_resized/train/j4A8CQ6lYrU_000108_000118.mp4, 2
/home/c3-0/datasets/kin400_resized/train/j6D5lRQdldU_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/jnQrS9NWOUc_000005_000015.mp4, 2
/home/c3-0/datasets/kin400_resized/train/kF63_XqYztY_000003_000013.mp4, 2
/home/c3-0/datasets/kin400_resized/train/ldczAmm3a_0_000011_000021.mp4, 2
/home/c3-0/datasets/kin400_resized/train/nJPW2lfz8UA_000047_000057.mp4, 2
/home/c3-0/datasets/kin400_resized/train/oHBRXzEC2wc_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/oLk3d2YyTx8_000004_000014.mp4, 2
/home/c3-0/datasets/kin400_resized/train/oMkxOJPTVjo_000043_000053.mp4, 2
/home/c3-0/datasets/kin400_resized/train/o_ag6mjozOw_000005_000015.mp4, 2
/home/c3-0/datasets/kin400_resized/train/qin-4PruydU_000069_000079.mp4, 2
/home/c3-0/datasets/kin400_resized/train/rT5y_fuswt8_000073_000083.mp4, 2
/home/c3-0/datasets/kin400_resized/train/rUB3V8wDOGo_000127_000137.mp4, 2
/home/c3-0/datasets/kin400_resized/train/rUDAscucBhs_000010_000020.mp4, 2
/home/c3-0/datasets/kin400_resized/train/rjkpguF6vDE_000053_000063.mp4, 2
/home/c3-0/datasets/kin400_resized/train/slTxqwvYdZQ_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/t-HX4SEoVDA_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/t7CWB5kyx6I_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/vSeUVXUT8Sg_000025_000035.mp4, 2
/home/c3-0/datasets/kin400_resized/train/vSeuwmoHzlo_000178_000188.mp4, 2
/home/c3-0/datasets/kin400_resized/train/vTWZ7VmDsZ0_000002_000012.mp4, 2
/home/c3-0/datasets/kin400_resized/train/xGx3fDSzoXg_000039_000049.mp4, 2
/home/c3-0/datasets/kin400_resized/train/z6DdWsPJ_pY_000000_000010.mp4, 2
/home/c3-0/datasets/kin400_resized/train/zXQojDtG7ww_000001_000011.mp4, 2
/home/c3-0/datasets/kin400_resized/train/zfIQTMHQ5UE_000051_000061.mp4, 2
/home/c3-0/datasets/kin400_resized/train/zpsP39pwoMs_000014_000024.mp4, 2
/home/c3-0/datasets/kin400_resized/train/35e66esEhu0_000022_000032.mp4, 3
/home/c3-0/datasets/kin400_resized/train/3W0B8GMbOVc_000002_000012.mp4, 3
/home/c3-0/datasets/kin400_resized/train/52kRn1XJ3Xw_000208_000218.mp4, 3
/home/c3-0/datasets/kin400_resized/train/52wT9kPLElI_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/5JulG6RWTvA_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/5bCbosZlru4_000025_000035.mp4, 3
/home/c3-0/datasets/kin400_resized/train/5s6Ox9Z1DsI_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/7LIOiB23538_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/85BMGAwphcw_000017_000027.mp4, 3
/home/c3-0/datasets/kin400_resized/train/85N26TxiIIM_000022_000032.mp4, 3
/home/c3-0/datasets/kin400_resized/train/AX95zgcXbog_000128_000138.mp4, 3
/home/c3-0/datasets/kin400_resized/train/DXOwKsCJxZg_000162_000172.mp4, 3
/home/c3-0/datasets/kin400_resized/train/DXZsF-LWBJM_000092_000102.mp4, 3
/home/c3-0/datasets/kin400_resized/train/ES4yaYs0RUQ_000108_000118.mp4, 3
/home/c3-0/datasets/kin400_resized/train/FDtIP0VQ-Vc_000089_000099.mp4, 3
/home/c3-0/datasets/kin400_resized/train/GTw3k_UGkhs_000084_000094.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Hm1h5RD-J5A_000024_000034.mp4, 3
/home/c3-0/datasets/kin400_resized/train/IA0E2YBctoM_000041_000051.mp4, 3
/home/c3-0/datasets/kin400_resized/train/IA9tOHeb-hg_000109_000119.mp4, 3
/home/c3-0/datasets/kin400_resized/train/IAmOfsgThBA_000076_000086.mp4, 3
/home/c3-0/datasets/kin400_resized/train/IQTqAiOwjm0_000004_000014.mp4, 3
/home/c3-0/datasets/kin400_resized/train/InIno9TBsYk_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/KbZQDPdBgTc_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/KbgWUTEaZF0_000070_000080.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Kbqc6L_KK7s_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/KtLmFoFLhIs_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/LXCmISEjoRo_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/QbOqMUHPT_k_000139_000149.mp4, 3
/home/c3-0/datasets/kin400_resized/train/RU_1SP6mtOU_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/RVunz9kYzDY_000008_000018.mp4, 3
/home/c3-0/datasets/kin400_resized/train/RtPoHLGVixE_000496_000506.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Tit739536BU_000008_000018.mp4, 3
/home/c3-0/datasets/kin400_resized/train/U-35obMf-Cg_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/U-FJ_5-6lG0_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/U-nFGxrOEA8_000070_000080.mp4, 3
/home/c3-0/datasets/kin400_resized/train/U6h0Ocrr0Og_000008_000018.mp4, 3
/home/c3-0/datasets/kin400_resized/train/U7H45xijv_I_000145_000155.mp4, 3
/home/c3-0/datasets/kin400_resized/train/XAtseXp_qlw_000024_000034.mp4, 3
/home/c3-0/datasets/kin400_resized/train/X_3WlCIovWk_000010_000020.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Xw6zjPEOGHs_000034_000044.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Xx4gjsfyPSA_000147_000157.mp4, 3
/home/c3-0/datasets/kin400_resized/train/XxYKxWrj6Pw_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Xxvnbyn1oCg_000149_000159.mp4, 3
/home/c3-0/datasets/kin400_resized/train/ZJX1FXdqY_s_000226_000236.mp4, 3
/home/c3-0/datasets/kin400_resized/train/ZOWx4ui2z44_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/ZStWGWvx23A_000126_000136.mp4, 3
/home/c3-0/datasets/kin400_resized/train/Zm0jzuCtqwI_000037_000047.mp4, 3
/home/c3-0/datasets/kin400_resized/train/ZmuUu1FDd-c_000008_000018.mp4, 3
/home/c3-0/datasets/kin400_resized/train/aAckuo2ofC8_000257_000267.mp4, 3
/home/c3-0/datasets/kin400_resized/train/aAizO7boZjM_000034_000044.mp4, 3
/home/c3-0/datasets/kin400_resized/train/aRf9LQaSguA_000033_000043.mp4, 3
/home/c3-0/datasets/kin400_resized/train/amyHj-MCIHQ_000038_000048.mp4, 3
/home/c3-0/datasets/kin400_resized/train/bqvTUcFzfMA_000070_000080.mp4, 3
/home/c3-0/datasets/kin400_resized/train/brIls1bcFzw_000085_000095.mp4, 3
/home/c3-0/datasets/kin400_resized/train/br_fjcPqtMw_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/cED99KxB5xc_000037_000047.mp4, 3
/home/c3-0/datasets/kin400_resized/train/cSdeRDzg4tI_000051_000061.mp4, 3
/home/c3-0/datasets/kin400_resized/train/e9Ol0-DZh-M_000152_000162.mp4, 3
/home/c3-0/datasets/kin400_resized/train/f8WTUKW-6pY_000013_000023.mp4, 3
/home/c3-0/datasets/kin400_resized/train/fNLAmiK-9ms_000060_000070.mp4, 3
/home/c3-0/datasets/kin400_resized/train/fZBXo8K80lg_000033_000043.mp4, 3
/home/c3-0/datasets/kin400_resized/train/hY5eIC-4sMk_000018_000028.mp4, 3
/home/c3-0/datasets/kin400_resized/train/hZIJxRHeN6k_000018_000028.mp4, 3
/home/c3-0/datasets/kin400_resized/train/hgI7Cam5r9o_000002_000012.mp4, 3
/home/c3-0/datasets/kin400_resized/train/j51PKpBD6JU_000013_000023.mp4, 3
/home/c3-0/datasets/kin400_resized/train/j6lcsaXKfYM_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/kE-1A9drrws_000051_000061.mp4, 3
/home/c3-0/datasets/kin400_resized/train/mlbbytXWz2o_000206_000216.mp4, 3
/home/c3-0/datasets/kin400_resized/train/oed85ke89-Y_000083_000093.mp4, 3
/home/c3-0/datasets/kin400_resized/train/owyqGIb3UhM_000050_000060.mp4, 3
/home/c3-0/datasets/kin400_resized/train/p7SC_-M9e4s_000023_000033.mp4, 3
/home/c3-0/datasets/kin400_resized/train/p7em3ioL4hw_000036_000046.mp4, 3
/home/c3-0/datasets/kin400_resized/train/pVlwuPhGIFM_000332_000342.mp4, 3
/home/c3-0/datasets/kin400_resized/train/tA7MW2SsMos_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/tA9hNYWLi4k_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/tAk-axFAqow_000073_000083.mp4, 3
/home/c3-0/datasets/kin400_resized/train/tBVKGSsIiyw_000008_000018.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wUDca8LWx3k_000000_000010.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wu7yNTl4I0E_000038_000048.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wueH0ipNeno_000132_000142.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wvBosK5OF_8_000079_000089.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wvbCZOT45g0_000052_000062.mp4, 3
/home/c3-0/datasets/kin400_resized/train/wvcOHjGJyi4_000003_000013.mp4, 3
/home/c3-0/datasets/kin400_resized/train/x5ZG21tTifU_000098_000108.mp4, 3
/home/c3-0/datasets/kin400_resized/train/x5wnYZERpsY_000191_000201.mp4, 3
/home/c3-0/datasets/kin400_resized/train/x6VvArRIlCg_000007_000017.mp4, 3
/home/c3-0/datasets/kin400_resized/train/x6cKhEQ7t-Q_000025_000035.mp4, 3
/home/c3-0/datasets/kin400_resized/train/yw_DtgifTp0_000001_000011.mp4, 3
/home/c3-0/datasets/kin400_resized/train/yxSGrnA-7ng_000013_000023.mp4, 3
/home/c3-0/datasets/kin400_resized/train/zfO_Rjrn1qw_000338_000348.mp4, 3
/home/c3-0/datasets/kin400_resized/train/zfRSMfE0l90_000101_000111.mp4, 3
/home/c3-0/datasets/kin400_resized/train/zfTPW9B4pRE_000150_000160.mp4, 3
/home/c3-0/datasets/kin400_resized/train/zvdv6rA3_do_000009_000019.mp4, 3
/home/c3-0/datasets/kin400_resized/train/zve-_vgdgx4_000305_000315.mp4, 3
/home/c3-0/datasets/kin400_resized/train/-J61UB-rk8E_000006_000016.mp4, 4
/home/c3-0/datasets/kin400_resized/train/00zydDGN6Rk_000175_000185.mp4, 4
/home/c3-0/datasets/kin400_resized/train/18NP9a02zXw_000081_000091.mp4, 4
/home/c3-0/datasets/kin400_resized/train/1Qhml-MVv9g_000519_000529.mp4, 4
/home/c3-0/datasets/kin400_resized/train/1kzdjgUr0Pg_000003_000013.mp4, 4
/home/c3-0/datasets/kin400_resized/train/29jI9tNv_Cs_000010_000020.mp4, 4
/home/c3-0/datasets/kin400_resized/train/2eIiotHRTFk_000031_000041.mp4, 4
/home/c3-0/datasets/kin400_resized/train/3otwzkQaevA_000003_000013.mp4, 4
/home/c3-0/datasets/kin400_resized/train/5P8N3-W4l1w_000507_000517.mp4, 4
/home/c3-0/datasets/kin400_resized/train/5gUpSYQ-IfU_000164_000174.mp4, 4
/home/c3-0/datasets/kin400_resized/train/6dA5ycZEXNw_000004_000014.mp4, 4
/home/c3-0/datasets/kin400_resized/train/6sRpntwnQGI_000384_000394.mp4, 4
/home/c3-0/datasets/kin400_resized/train/7-HLoioOsSQ_000318_000328.mp4, 4
/home/c3-0/datasets/kin400_resized/train/8lF0R0r36qw_000168_000178.mp4, 4
/home/c3-0/datasets/kin400_resized/train/9Felg-bRqAY_000004_000014.mp4, 4
/home/c3-0/datasets/kin400_resized/train/9Mhe7CaUDug_000003_000013.mp4, 4
/home/c3-0/datasets/kin400_resized/train/9mHvv2P-3wE_000107_000117.mp4, 4
/home/c3-0/datasets/kin400_resized/train/AkF4CEQkAhE_000003_000013.mp4, 4
/home/c3-0/datasets/kin400_resized/train/Av3T_C_O0vg_000548_000558.mp4, 4
/home/c3-0/datasets/kin400_resized/train/B-Jtg5nYKIQ_000243_000253.mp4, 4
/home/c3-0/datasets/kin400_resized/train/C03NtYx2Tpw_000141_000151.mp4, 4
/home/c3-0/datasets/kin400_resized/train/CACA1zq0MMk_000167_000177.mp4, 4
/home/c3-0/datasets/kin400_resized/train/CJi-yR1iqGo_000082_000092.mp4, 4
/home/c3-0/datasets/kin400_resized/train/ESariE1cDaI_000009_000019.mp4, 4
/home/c3-0/datasets/kin400_resized/train/EhiTQZuSm5I_000189_000199.mp4, 4
